id,gare,geo_point,uic
320322032,Bibliothèque François Mitterrand,"48.829622666508186, 2.376290572330891",8732832
320327924,Bibliothèque François Mitterrand,"48.82968055567835, 2.376578654382482",8732832
2837968658,Émerainville Pontault-Combault,"48.8064635, 2.6182203",8711604
356345146,Bibliothèque François Mitterrand,"48.8295721, 2.377129349999999",8732832
410528543,Gare de Lyon,"48.845183068109996, 2.373690803065703",8768600
2697749895,Lieusaint-Moissy,"48.6282344, 2.5689581",8768215
410528571,Gare de Lyon,"48.8445357, 2.3731273",8768600
2697749981,Lieusaint-Moissy,"48.6284297, 2.5697405",8768215
2697750345,Lieusaint-Moissy,"48.629193, 2.5693574999999997",8768215
374590062,Bibliothèque François Mitterrand,"48.829412252832746, 2.377755850922748",8732832
374590134,Bibliothèque François Mitterrand,"48.829620689509625, 2.376259130545402",8732832
2837931017,Roissy-en-Brie,"48.7951727, 2.6519589999999997",8711603
2837931022,Roissy-en-Brie,"48.7952293, 2.6500067",8711603
2837931026,Roissy-en-Brie,"48.7953322, 2.649545",8711603
2837932007,Roissy-en-Brie,"48.7958916, 2.6498654",8711603
3113826571,Roissy-en-Brie,"48.79549, 2.6500155999999997",8711603
3113826585,Roissy-en-Brie,"48.7955449, 2.6499943",8711603
3113856106,Roissy-en-Brie,"48.7958385, 2.6504471",8711603
2750230845,Vaires - Torcy,"48.875012, 2.6398487",8711629
408325260,Paris Austerlitz,"48.841315, 2.366399349999999",8754700
404265200,Paris Austerlitz,"48.842302429373355, 2.365657217334892",8754700
3957431191,Trilport,"48.9602817, 2.950242",8711649
2734467847,Changis Saint-Jean,"48.9592889, 3.0251886",8711650
2734467851,Changis Saint-Jean,"48.9593071, 3.0253769",8711650
272531676,Meaux,"48.95734004877935, 2.87415925126539",8711610
355528007,Gare de Lyon,"48.84415081744602, 2.376535198725231",8768600
2734578788,La Ferté-sous-Jouarre,"48.9507359, 3.1256041",8711651
2738329569,La Ferté-sous-Jouarre,"48.9506235, 3.1240685",8711651
355771849,Gare de Lyon,"48.84398904502108, 2.376002497862922",8768600
2738329717,La Ferté-sous-Jouarre,"48.9509341, 3.1251443",8711651
2738329734,La Ferté-sous-Jouarre,"48.9509755, 3.1254454",8711651
417328443,Meaux,"48.95759337854364, 2.8738301707165492",8711610
356086545,Gare de Lyon,"48.84474448390782, 2.373345375922388",8768600
2740002642,Nanteuil - Saâcy,"48.9738375, 3.2208136",8711655
362932633,Gare de Lyon,"48.843738, 2.3751392",8768600
152047072,Coulommiers,"48.808657056524986, 3.080610484370189",8711630
299440467,Souppes-sur-Loing - Château-Landon,"48.18198244465904, 2.73542745303386",8768421
364984806,Gare de Lyon,"48.844334468500534, 2.377221470347287",8768600
392525181,Trilport,"48.96014555671136, 2.949257121794174",8711649
213210226,Fontainebleau Avon,"48.41649482973692, 2.725896767551717",8768221
137755897,La Ferté-sous-Jouarre,"48.95080965, 3.124898649999999",8711651
366389850,Gare de Lyon,"48.843537764985705, 2.37442574883358",8768600
366389865,Gare de Lyon,"48.843451364985704, 2.37431814883358",8768600
366777443,Gare de Lyon,"48.84493031583673, 2.373855246892721",8768600
370094630,La Ferté-sous-Jouarre,"48.95040938347282, 3.124903580308943",8711651
366829394,Gare de Lyon,"48.84320445, 2.3745606",8768600
355535240,Gare de Lyon,"48.84423715, 2.37552325",8768600
262725370,Moret-sur-Loing - Veneux-les-Sablons,"48.37829118238128, 2.798011450835139",8768227
267125270,Moret-sur-Loing - Veneux-les-Sablons,"48.378363050000004, 2.7986839000000003",8768227
161177419,Saint-Mammès,"48.38216414632253, 2.8156664009162213",8768229
262518383,Fontainebleau Avon,"48.41536953431582, 2.726746991011752",8768221
262518389,Fontainebleau Avon,"48.41532932003379, 2.726419254747426",8768221
262518390,Fontainebleau Avon,"48.41558735, 2.7266359",8768221
167390755,Gare du Nord,"48.88252742280814, 2.354751495168709",8727102
317017837,Gare du Nord,"48.8817796, 2.35775905",8727102
401220451,Gare du Nord,"48.8818488, 2.3574770000000003",8727102
303460301,Héricy,"48.4425689, 2.76077875",8768243
401252464,Gare du Nord,"48.8802244, 2.357336199999999",8727102
303460303,Héricy,"48.44251802664998, 2.760769255064359",8768243
401361280,Magenta,"48.88133195, 2.357938",8728187
113147414,Ponthierry Pringy,"48.53491651443055, 2.544833478853882",8768252
279251054,Ponthierry Pringy,"48.53489654880521, 2.544540401916557",8768252
403870969,Gare du Nord,"48.88154332585005, 2.355035211872862",8727102
404083532,Gare du Nord,"48.8820079782717, 2.357347258982931",8727102
404083553,Gare du Nord,"48.88032695940971, 2.357237345879713",8727102
404083568,Gare du Nord,"48.88230790701362, 2.3574490670395702",8727102
264084894,Cesson,"48.5635855, 2.595618199999999",8768216
27478714,Bois Le Roi,"48.474917037472515, 2.69259159692216",8768220
262580096,Bois Le Roi,"48.47553951785351, 2.691852959081515",8768220
406953916,Magenta,"48.881242650000004, 2.35885085",8728187
407993327,Magenta,"48.88013647373546, 2.357590832491858",8728187
2682364256,Bois Le Roi,"48.4751215, 2.6918889",8768220
2682364309,Bois Le Roi,"48.4755674, 2.6917751",8768220
385832103,Rosa Parks,"48.897411659880845, 2.373799466028651",8765479
2679292673,Melun,"48.5277148, 2.6541331",8768200
2681965073,Nemours Saint-Pierre,"48.2681149, 2.6852484",8768412
1380201509,Melun,"48.5274527, 2.6549465",8768200
1380201616,Melun,"48.5278902, 2.654311",8768200
2679292605,Melun,"48.527549, 2.6555364",8768200
3571536293,Thomery,"48.3943179, 2.7640013",8768225
2723329067,Melun,"48.5273501, 2.6548986",8768200
2683774378,Moret-sur-Loing - Veneux-les-Sablons,"48.378118, 2.7994598",8768227
2702930801,Le Mée-sur-Seine,"48.5401415, 2.6241537",8768217
2683774567,Moret-sur-Loing - Veneux-les-Sablons,"48.3786335, 2.7994309",8768227
2683774576,Moret-sur-Loing - Veneux-les-Sablons,"48.3787008, 2.7990738",8768227
2678897791,Saint-Fargeau,"48.5655506, 2.5425526",8768254
2725932391,Moret-sur-Loing - Veneux-les-Sablons,"48.3782562, 2.7991368999999997",8768227
2973648442,Savigny-le-Temple - Nandy,"48.5961469, 2.5848666",8768218
2681853445,Fontainebleau Avon,"48.4151211, 2.7263323",8768221
2697750052,Lieusaint-Moissy,"48.6284916, 2.5689003",8768215
2681853558,Fontainebleau Avon,"48.4161302, 2.7266972",8768221
2697618361,Combs-la-Ville - Quincy,"48.6667701, 2.5479320999999997",8768214
2697618384,Combs-la-Ville - Quincy,"48.6670895, 2.5478337",8768214
2681853744,Fontainebleau Avon,"48.4167798, 2.726681",8768221
2681853821,Fontainebleau Avon,"48.4180933, 2.7273831",8768221
2697618440,Combs-la-Ville - Quincy,"48.6676052, 2.5482446",8768214
3683614830,Ermont Eaubonne,"48.9805842, 2.2720804",8727605
2851132945,Villepinte,"48.9629341, 2.5120487000000002",8727145
2781486426,Champ de Courses d'Enghien,"48.9795173, 2.2923948",8727603
2781486488,Champ de Courses d'Enghien,"48.979712, 2.2915232",8727603
2850271419,Parc des Expositions,"48.9732601, 2.5139623",8727148
2781663765,Champ de Courses d'Enghien,"48.9796218, 2.2911951",8727603
2850271481,Parc des Expositions,"48.973767, 2.5144897",8727148
2781663796,Champ de Courses d'Enghien,"48.9797213, 2.2917653",8727603
2834843586,Enghien-Les-Bains,"48.973339, 2.3065983",8727602
188842829,Les Ardoines,"48.78260410000001, 2.4093743",8749210
2834130579,Epinay-Villetaneuse,"48.9581087, 2.3284209",8727112
229636388,Les Ardoines,"48.782790039268754, 2.408107078572774",8749210
2804408072,La Barre Ormesson,"48.9663542, 2.3169143",8727117
3045708482,La Barre Ormesson,"48.9661172, 2.3167679",8727117
2834843550,Enghien-Les-Bains,"48.9728388, 2.3071536999999998",8727602
2791433971,Deuil - Montmagny,"48.9756204, 2.33787",8727634
422585276,Vitry sur Seine,"48.800713, 2.402619",8754529
2791434146,Deuil - Montmagny,"48.9761356, 2.3385363999999997",8727634
2515586022,Groslay,"48.9845994, 2.3531879",8727636
2787685018,Groslay,"48.9839039, 2.3528367",8727636
2787685112,Groslay,"48.9846985, 2.3537074000000002",8727636
4204454738,Garges - Sarcelles,"48.9767182, 2.3902834",8727619
4204454755,Garges - Sarcelles,"48.9768514, 2.3905514",8727619
2752687623,Domont,"49.0328804, 2.3369396",8727643
118998383,Nogent - Le Perreux,"48.838800815598, 2.494331046930263",8711374
2727671470,Sarcelles - Saint-Brice,"48.9955091, 2.3684255",8727638
2793032322,Écouen - Ézanville,"49.0226259, 2.3629714",8727639
2793032327,Écouen - Ézanville,"49.022633, 2.3632072",8727639
414450523,Villiers-sur-Marne - Le Plessis-Trévise,"48.82326790303042, 2.542620276051348",8711379
2752741150,Bouffémont - Moisselles,"49.0442546, 2.3233846",8727648
2388574843,Pont de Rungis Aéroport d'Orly,"48.7481019, 2.3727377",8754619
2754987527,Bouffémont - Moisselles,"49.0452931, 2.3226316",8727648
2836209784,Montsoult - Maffliers,"49.0661914, 2.3225882",8727649
2388521960,Orly Ville,"48.7419245, 2.4027336",8754620
415312652,Villaines-sous-Bois,"49.0799786, 2.3515487999999998",8727202
2388300405,Choisy le Roi,"48.7636533, 2.4112117",8754528
2388300562,Choisy le Roi,"48.7644099, 2.4108731",8754528
2737826239,Villiers-le-Bel - Gonesse - Arnouville,"48.9939649, 2.4163085",8727622
2737826250,Villiers-le-Bel - Gonesse - Arnouville,"48.9939855, 2.4163607",8727622
2388489699,Les Saules,"48.7452992, 2.4176329",8754622
2739911862,Villiers-le-Bel - Gonesse - Arnouville,"48.9940642, 2.4161145",8727622
1165217046,Goussainville,"49.0237354, 2.462816",8727624
2709627397,Villeneuve-Saint-Georges,"48.7298666, 2.4465288",8768182
2874396581,Houilles - Carrières-Sur-Seine,"48.9200017, 2.1852404",8738640
2710063810,Villeneuve-Saint-Georges,"48.7299471, 2.4461751",8768182
2874396600,Houilles - Carrières-Sur-Seine,"48.9200512, 2.1859453",8738640
4104898791,Gare Montparnasse,"48.8411785, 2.3199896",8739100
2874396860,Houilles - Carrières-Sur-Seine,"48.920246, 2.1852588",8738640
2710965034,Villeneuve-Saint-Georges,"48.7302308, 2.4462464",8768182
4111281870,Gare Montparnasse,"48.8409115, 2.3201368",8739100
2874396914,Houilles - Carrières-Sur-Seine,"48.9204832, 2.1847525",8738640
4121146274,Gare Montparnasse,"48.8408451, 2.3201335",8739100
2874396918,Houilles - Carrières-Sur-Seine,"48.9204921, 2.1850567",8738640
2790814790,Villeneuve Triage,"48.7446015, 2.4386954",8768180
2386627209,Saint-Michel Notre-Dame,"48.8533043, 2.3458583",8754731
3572156993,Saint-Michel Notre-Dame,"48.8534806, 2.3454363",8754731
4206690487,Sartrouville,"48.9375002, 2.157381",8738641
3134175104,Paris Austerlitz,"48.8410519, 2.3667881",8754700
3134175246,Paris Austerlitz,"48.8412705, 2.3665868",8754700
4206691360,Sartrouville,"48.9380089, 2.1570024",8738641
4069972833,Paris Austerlitz,"48.8412129, 2.3663502",8754700
2529040729,Ivry-sur-Seine,"48.8143773, 2.3910574",8754530
2811861337,Conflans-Sainte-Honorine,"48.9965774, 2.0977843",8738189
4102393043,Paris Austerlitz,"48.8411771, 2.3659258",8754700
2811861356,Conflans-Sainte-Honorine,"48.9966729, 2.0980643",8738189
2811861367,Conflans-Sainte-Honorine,"48.9967364, 2.0975744",8738189
4102393067,Paris Austerlitz,"48.8412304, 2.3660142",8754700
2811861398,Conflans-Sainte-Honorine,"48.9969176, 2.0985217",8738189
2790740417,Le Vert de Maisons,"48.7885503, 2.4321897999999997",8768124
2811863338,Conflans-Sainte-Honorine,"48.9972055, 2.0989915",8738189
2811863369,Conflans-Sainte-Honorine,"48.9974501, 2.0985129",8738189
4102393104,Paris Austerlitz,"48.8412993, 2.3660102",8754700
4102393115,Paris Austerlitz,"48.8413089, 2.3662118",8754700
4102393136,Paris Austerlitz,"48.8413447, 2.3659679",8754700
4102393139,Paris Austerlitz,"48.8413629, 2.3664504",8754700
270988105,Houdan,"48.795945950000004, 1.6026506",8739346
2790576557,Maisons-Alfort - Alfortville,"48.8021354, 2.4266434",8768115
4102393604,Paris Austerlitz,"48.8425231, 2.3662396",8754700
2790576630,Maisons-Alfort - Alfortville,"48.8023458, 2.4265286",8768115
129604340,Orgerus - Béhoust,"48.82672716017609, 1.701964287933644",8739344
330051994,Gare de Lyon,"48.8450407, 2.3758738",8768600
621422776,Val De Fontenay,"48.8535436, 2.4881807",8711371
270631295,Orgerus - Béhoust,"48.82661372691602, 1.702718299638533",8739344
2806612730,Nogent - Le Perreux,"48.8385195, 2.4943765",8711374
2995456884,Gare de Lyon,"48.8452681, 2.3730824999999998",8768600
266623089,Maule,"48.9109576, 1.8549585",8738172
129604218,Épône-Mézières,"48.96352208701305, 1.808065363076488",8738676
283760422,Épône-Mézières,"48.96314985, 1.80832035",8738676
3159296004,Gare de Lyon,"48.8446549, 2.3734511",8768600
169837384,Mantes la Jolie,"48.988975965156165, 1.70372998678374",8738150
2835864222,Villiers-sur-Marne - Le Plessis-Trévise,"48.8232756, 2.5428446",8711379
276558265,Saint-Germain-en-Laye - Bel Air - Fourqueux,"48.894529723927114, 2.07003836366224",8736692
147215156,Mareil-Marly,"48.88178809281547, 2.079084751361869",8738281
3166377804,Gare de Lyon,"48.8432772, 2.3749271",8768600
3166377824,Gare de Lyon,"48.8432134, 2.3746956",8768600
422671035,Pont de Rungis Aéroport d'Orly,"48.74811486676793, 2.372828696554497",8754619
421260328,Poissy,"48.93257640039445, 2.038648856957719",8738657
3600945879,Gare de Lyon,"48.844596, 2.3737746",8768600
121907158,Les Saules,"48.745024082198555, 2.417428399780919",8754622
229465461,Villeneuve le Roi,"48.739978449389625, 2.426525278816253",8754527
4098085841,Gare de L'Est,"48.8770517, 2.3585197",8711300
4098085848,Gare de L'Est,"48.8770974, 2.3586663",8711300
4099567488,Gare de L'Est,"48.8768233, 2.3592173",8711300
4099568023,Gare de L'Est,"48.8772697, 2.3592247",8711300
4100144774,Gare de L'Est,"48.8766461, 2.3590096",8711300
141412210,Trappes,"48.77524295705851, 2.006818345012809",8739383
2378416510,Bibliothèque François Mitterrand,"48.8303144, 2.3771364999999998",8732832
3247567385,Bibliothèque François Mitterrand,"48.8285507, 2.378337",8732832
3247567391,Bibliothèque François Mitterrand,"48.8286712, 2.3779361",8732832
3247568375,Bibliothèque François Mitterrand,"48.8296062, 2.3759381",8732832
113732794,Saint-Quentin en Yvelines,"48.786668814846585, 2.044542711451396",8739384
3268094541,Bibliothèque François Mitterrand,"48.8290366, 2.3776319",8732832
3440917098,Bibliothèque François Mitterrand,"48.8295637, 2.376043",8732832
2775776390,Herblay,"48.9901079, 2.1621553000000002",8738188
3470994301,Bibliothèque François Mitterrand,"48.8296806, 2.3778522",8732832
455139053,Villepreux - Les Clayes,"48.823699253508096, 1.9931598576942111",8739341
2808910363,Saint-Ouen-l'Aumône Quartier de l'Église,"49.0397757, 2.103882",8738142
507396077,Saint-Ouen l'Aumône,"49.0454367, 2.10686",8727610
2711553867,Épluches,"49.054548, 2.1221004",8727614
409737592,Versailles Chantiers,"48.795920349999996, 2.13385635",8739300
410078123,Versailles Chantiers,"48.795082708838734, 2.134555665363176",8739300
3792794959,Bibliothèque François Mitterrand,"48.8295393, 2.3776698",8732832
3835744979,Bibliothèque François Mitterrand,"48.8300544, 2.3767362",8732832
3253932020,Saint-Lazare,"48.8763582, 2.3246067999999998",8738400
2709983052,Auvers-sur-Oise,"49.0703843, 2.1753435",8727654
3270877328,Saint-Lazare,"48.8763823, 2.3252946",8738400
3768803411,Franconville - Le Plessis-Bouchard,"48.9937142, 2.234865",8727607
420739477,Sartrouville,"48.937789744110866, 2.157579497276546",8738641
2860870391,Taverny,"49.0251692, 2.2219949",8727663
3405371522,Saint-Lazare,"48.8762123, 2.3248018999999998",8738400
2851132941,Villepinte,"48.9629176, 2.512352",8727145
3533219867,Villiers-sur-Morin - Montbarbin,"48.8632544, 2.8830418",8711674
2851132959,Villepinte,"48.9630141, 2.5125732",8727145
2851132966,Villepinte,"48.9631567, 2.5122487",8727145
2804718950,Crécy La Chapelle,"48.8595191, 2.9056177",8711677
2442661718,Villeparisis - Mitry le Neuf,"48.9529276, 2.6015989",8727151
3598830253,Villeparisis - Mitry le Neuf,"48.952899, 2.6013953",8727151
2833894995,Noisy-le-Grand Les Yvris,"48.8229624, 2.5800318",8711380
2833895530,Noisy-le-Grand Les Yvris,"48.8231829, 2.5798476",8711380
2774748359,Lagny Thorigny,"48.8821449, 2.7041182",8711631
349508032,Champbenoist Poigny,"48.5455593, 3.2874021",8711587
1005409127,Mitry-Claye,"48.9762603, 2.6415214000000002",8727152
2833895542,Noisy-le-Grand Les Yvris,"48.8232692, 2.579457",8711380
2775226819,Mitry-Claye,"48.9750311, 2.6413295999999997",8727152
2793127886,Compans,"48.9917686, 2.6655192",8727204
38910106,Ozoir-La-Ferrière,"48.77175714938897, 2.689190829574708",8711602
2791716113,Dammartin - Juilly - Saint-Mard,"49.0320389, 2.6991905",8727153
38910111,Ozoir-La-Ferrière,"48.77119845356626, 2.6896439192069153",8711602
2791716186,Dammartin - Juilly - Saint-Mard,"49.0329386, 2.6991228",8727153
229636390,Les Ardoines,"48.77984165, 2.41005915",8749210
4035512935,Esbly,"48.9031778, 2.8106596",8711632
4035512957,Esbly,"48.903029, 2.8106671",8711632
422585256,Vitry sur Seine,"48.80044601739806, 2.402349883147837",8754529
2989199408,Bagneaux-sur-Loing,"48.2305684, 2.7032879",8768419
2682568328,Souppes-sur-Loing - Château-Landon,"48.1809526, 2.7361063",8768421
354082173,Ivry-sur-Seine,"48.814761817960004, 2.391471495050235",8754530
2682568409,Souppes-sur-Loing - Château-Landon,"48.181792, 2.7347929",8768421
116417453,Maisons-Alfort - Alfortville,"48.80206141463573, 2.426459160036952",8768115
420798440,Maisons-Alfort - Alfortville,"48.80202112992516, 2.426884450608037",8768115
264106259,Savigny-le-Temple - Nandy,"48.59601348873572, 2.584758184653603",8768218
2683774318,Moret-sur-Loing - Veneux-les-Sablons,"48.3777662, 2.7998291",8768227
2683774500,Moret-sur-Loing - Veneux-les-Sablons,"48.378418, 2.799639",8768227
2683774570,Moret-sur-Loing - Veneux-les-Sablons,"48.3786567, 2.7993504",8768227
2725932383,Moret-sur-Loing - Veneux-les-Sablons,"48.3783169, 2.7986333",8768227
224259525,Sevran - Livry-Gargan,"48.93604870881587, 2.5357418908698808",8727142
128652308,Vert Galant,"48.94417336462257, 2.566415335753851",8727143
168753196,Héricy,"48.4425079, 2.7605003999999997",8768243
283205770,Combs-la-Ville - Quincy,"48.6681089, 2.54818155",8768214
