Nom de la gare,Code UIC complet,Année,Total Voyageurs
Benfeld,87214122,2017,486730
Bessay-sur-Allier,87696336,2017,11083
Betton,87471045,2017,60526
Biot,87757690,2017,239282
Bitche,87193821,2017,19610
Blaisy-Bas,87713073,2017,43707
Blangy-sur-Ternoise,87317248,2017,535
Boën-sur-Lignon,87726471,2017,13859
Boigneville,87684407,2017,44679
Bois-Colombes,87381079,2017,5474708
Bois-d'Oingt - Légny,87721787,2017,25221
Boisset,87645184,2017,82
Bollwiller,87182709,2017,260987
Bolquère - Eyne,87784801,2017,1378
Boran-sur-Oise,87276444,2017,46272
Bornel - Belle-Église,87276717,2017,305842
Boulogne-sur-Mer,87317586,2017,857777
Bourgneuf-en-Retz,87481242,2017,15541
Bourron-Marlotte - Grez,87684118,2017,127852
Boutigny-sur-Essonne,87681478,2017,193710
Bram,87615054,2017,67119
Brandérion,87476242,2017,2015
Brassac-les-Mines - Sainte-Florine,87734244,2017,111519
Brest,87474007,2017,1709736
Brétigny-sur-Orge,87545194,2017,6638324
Breuillet - Bruyères-le-Châtel,87545483,2017,525645
Brimeux,87317180,2017,451
Brion - Montréal-la-Cluse,87131961,2017,32521
Brive-la-Gaillarde,87594002,2017,864600
Bruyères-sur-Oise,87276451,2017,111374
Bueil,87387092,2017,133082
Busigny,87296244,2017,55333
Buzy en Béarn,87672634,2017,7884
Callac,87473546,2017,24032
Carbonne,87611061,2017,275991
Carnoles,87756478,2017,621458
Castelnaudary,87615039,2017,307949
Cattenières,87345587,2017,8
Cavaillon,87765503,2017,193612
Cavignac,87491217,2017,39048
Cergy Saint-Christophe,87382499,2017,7125540
Cérons,87582742,2017,233554
Chabenet,87597112,2017,115
Challans,87481390,2017,158081
Châlons-en-Champagne,87174003,2017,825899
Chalon-sur-Saône,87725002,2017,1366947
Chambourg-sur-Indre,87571463,2017,14050
Chamonix Aiguille du Midi,87462085,2017,3869
Champagnole,87715326,2017,33993
Champs - Saint-Bris,87683615,2017,3169
Chantenay-Saint-Imbert,87696302,2017,7940
Chantonnay,87486332,2017,15532
Charleville-Mézières,87172007,2017,1080642
Chars,87381194,2017,211762
Châteaubriant Tram Train,87590372,2017,105333
Châteaudun,87545756,2017,100024
Châteauneuf - Bujaleuf,87592105,2017,2274
Chaville Rive Droite,87382333,2017,2314358
Chelles - Gournay,87116111,2017,10947125
Chemin d'Antony,87546317,2017,391171
Cherbourg-en-Cotentin,87444877,2017,574314
Chevilly,87543041,2017,33060
Chindrieux,87741116,2017,20739
Chorges,87763425,2017,30826
Clamecy,87696807,2017,24943
Clisson,87481440,2017,843331
Compans,87272047,2017,39917
Conflans Fin d'Oise,87381459,2017,5463185
Corbigny,87696617,2017,5091
Cormeilles-en-Parisis,87381863,2017,3830848
Coron de Méricourt,87345132,2017,35421
Couëron,87481804,2017,37526
Coulanges-sur-Yonne,87696831,2017,2507
Courcy - Brimont,87171710,2017,18842
Courtalain - Saint-Pellerin,87394494,2017,4140
Crépieux la Pape,87723502,2017,7130
Crépy-en-Valois,87271593,2017,2123053
Cugand,87481457,2017,11186
Cuinchy,87342410,2017,47566
Culoz,87741074,2017,230147
Damiatte - Saint-Paul,87615484,2017,21096
Dammartin - Juilly - Saint-Mard,87271536,2017,1002882
Daours,87315044,2017,28859
Dardilly Les Mouilles,87721480,2017,19482
Dégagnac,87613174,2017,308
Dettwiller,87212183,2017,141697
Deûlémont,87287185,2017,390
Deville,87172064,2017,24211
Diemeringen,87215665,2017,109674
Dieupentale,87611681,2017,104385
Dijon Porte Neuve,87713008,2017,146606
Dinan,87478164,2017,83213
Dingé,87478040,2017,9641
Distroff,87191320,2017,23789
Docelles - Cheniménil,87144030,2017,5496
Dole,87713412,2017,856029
Dommartin - Lissieu,87721738,2017,9114
Dourdan La Forêt,87540179,2017,343508
Druye,87571612,2017,17107
Durtol - Nohanent,87641449,2017,590
Duttlenheim,87214544,2017,163739
Ebersheim,87214106,2017,13195
École-Valentin,87710731,2017,6386
Écouflant,87484113,2017,209
Eichhoffen,87214239,2017,14473
Éloyes,87144436,2017,25110
Ennevelin,87287276,2017,471
Épernon,87394114,2017,1456641
Épinal,87144006,2017,1105348
Esquelbecq,87281113,2017,122084
Étampes,87545137,2017,3057162
Fère-en-Tardenois,87171371,2017,4762
Ferrières - Fontenay,87684241,2017,35639
Firminy,87726729,2017,288912
Fismes,87171330,2017,205140
Flavy-le-Martel,87296871,2017,12315
Flaxlanden,87181040,2017,11298
Foix,87611616,2017,227901
Fontaine-le-Port,87682427,2017,51024
Fontaines - Mercurey,87713586,2017,38084
Formerie,87313833,2017,7501
Franois,87718304,2017,28351
Frévin-Capelle,87342212,2017,7935
Fromental,87592360,2017,410
Galuzot,87694638,2017,2353
Gannes,87313262,2017,2269
Gap,87763003,2017,357164
Gardonne,87584235,2017,43953
Gemeaux,87713842,2017,22008
Générac,87775791,2017,434
Givors,87722405,2017,883281
Golfech,87618082,2017,565
Goncelin,87747477,2017,347844
Gonfaron,87755397,2017,20367
Graffenstaden,87212241,2017,28914
Graffenwald,87181131,2017,74572
Grésy-sur-Aix,87746107,2017,65582
Grésy-sur-Isère,87741611,2017,14508
Guérard - La Celle-sur-Morin,87116269,2017,81222
Guingamp,87473207,2017,635559
Haguenau,87213058,2017,1662901
Halte de Fontanil – Lycée de Drap,87565143,2017,36186
Herbitzheim,87193672,2017,56582
Héricourt,87184507,2017,142341
Hermes - Berthecourt,87313585,2017,96687
Hochfelden,87212167,2017,218011
Hoffen,87213447,2017,6809
Hombourg-Haut,87193276,2017,9175
Homécourt,87191692,2017,31140
Hunspach,87213454,2017,2165
Huriel,87641217,2017,112
Irigny Yvours,87722249,2017,0
Is-sur-Tille,87713859,2017,174961
Issy-les-Moulineaux,87393074,2017,2511813
Istres,87753418,2017,56917
Ivry-sur-Seine,87545301,2017,5034584
Joué-lès-Tours,87571885,2017,58228
Juvisy-sur-Orge,87545244,2017,42199755
La Barre Ormesson,87271171,2017,2884526
La Bernerie-en-Retz,87481267,2017,22179
La Bonneville-sur-Iton,87387142,2017,10923
La Borne Blanche,87276287,2017,187219
La Brohinière,87471094,2017,14145
La Celle-Saint-Cloud,87382432,2017,2077227
La Chapelle-sur-Loire,87571802,2017,1927
La Clayette - Baudemont,87694737,2017,21946
La Ferté-Alais,87681452,2017,451160
La Ferté-Bernard,87396325,2017,322483
La Frette - Montigny,87381871,2017,890871
La Guerche-sur-l'Aubois,87576470,2017,31303
La Hume,87582635,2017,122964
La Hutte Coulombiers,87396093,2017,15499
La Loupe,87394254,2017,360154
La Penne-sur-Huveaune,87751743,2017,75227
La Ricamarie,87726703,2017,9797
La Rivière de Mansac,87594416,2017,339
La Souterraine,87592378,2017,200013
La Teste-de-Buch,87582643,2017,344846
La Verpillière,87723395,2017,832502
Lachaud Curmilhac,87731828,2017,1263
L'Aigle,87444638,2017,138322
Laillé,87471144,2017,17846
Lamballe,87473108,2017,440120
Lamothe-Landerron,87582882,2017,2823
Lamothe-Montravel,87584151,2017,5069
Lamotte-Beuvron,87543140,2017,187384
Langogne,87734350,2017,30735
Lannion,87473223,2017,191738
Laragne-Montéglin,87763755,2017,24952
L'Ariane La Trinité,87751529,2017,23129
Le Bugue,87595744,2017,13123
Le Croisic,87481788,2017,113864
Le Dorat,87592543,2017,21886
Le Fauga,87611046,2017,62201
Le Mée-sur-Seine,87682179,2017,2458895
Le Pénity,87473553,2017,3028
Le Poirier Université,87343210,2017,155320
Le Rouget,87645192,2017,11043
Le Stade,87381095,2017,2307206
Lentilly Charpenay,87566919,2017,222334
Lérouville,87175240,2017,6023
Les Deux Jumeaux,87677104,2017,24654
Les Eyzies-de-Tayac-Sireuil,87595736,2017,21489
Les Lacs,87471516,2017,14078
Les Longevilles-Rochejean,87715227,2017,845
Les Moutiers-en-Retz,87481259,2017,13334
Les Mureaux,87386680,2017,4152039
Les Noues,87276238,2017,1618916
Les Pavillons-sous-Bois,87113852,2017,1673494
Les Ramassiers,87353581,2017,6006
Les Sables-d'Olonne,87486449,2017,413973
Les Salelles,87783514,2017,2
Les Versannes,87595702,2017,2885
Lesparre-Médoc,87581314,2017,81733
L'Estaque,87751602,2017,76554
Lestelle-de-Saint-Martory,87611111,2017,867
L'Étang-la-Ville,87382473,2017,516572
Leucate La Franqui,87781088,2017,65525
Libourne,87584052,2017,1329200
Limeray,87574335,2017,7245
Limoges Bénédictins,87592006,2017,1696236
Limoux Flassian,87598755,2017,2020
Lison,87447219,2017,223467
Lizy-sur-Ourcq,87116632,2017,356523
Loches,87571471,2017,214429
Loison-sous-Lens,87345231,2017,15199
Longueville,87116137,2017,818352
Lons-le-Saunier,87718239,2017,371572
Luant,87597096,2017,268
Luchon,87611236,2017,31900
Luc-la-Primaube,87615773,2017,5014
Lunas,87781575,2017,158
Lure,87185249,2017,189508
Lus-la-Croix-Haute,87747667,2017,5880
Luttenbach-près-Munster,87182543,2017,9463
Lutzelhouse,87214650,2017,152469
Lyon Perrache,87722025,2017,5790743
Mâcon,87725689,2017,1222482
Magenta,87281873,2017,45366168
Magland,87746412,2017,21825
Magneux - Courlandon,87400986,2017,24648
Maintenon,87394130,2017,1209835
Maisons-Alfort - Alfortville,87681155,2017,14180872
Maisons-Laffitte,87386425,2017,8149225
Mâlain,87713065,2017,34726
Malesherbes,87684415,2017,452088
Mamirolle,87718510,2017,19376
Marcheprime,87582445,2017,351444
Mareil-sur-Mauldre,87381715,2017,79678
Marly-le-Roi,87382465,2017,2242841
Marmagne sous Creusot,87694182,2017,96
Marquillies,87342469,2017,17314
Marseille Blancarde,87751081,2017,436131
Martigues,87753509,2017,50797
Maule,87381723,2017,302193
Mauzé-sur-le-Mignon,87485250,2017,58614
Mayet,87396580,2017,33544
Melun,87682005,2017,15647375
Menton Garavan,87756494,2017,230197
Mer,87574194,2017,218668
Mériel,87276675,2017,369878
Meulan - Hardricourt,87381830,2017,488974
Mézériat,87725838,2017,42703
Mézidon-Canon,87444208,2017,309501
Milhac-d'Auberoche,87595538,2017,1010
Miniac-Morvan,87478131,2017,163
Mionnay,87723726,2017,96332
Moirans,87747329,2017,746284
Mommenheim,87212142,2017,218014
Monéteau - Gurgy,87683557,2017,21150
Monistrol-d'Allier,87734335,2017,1960
Montauban-de-Bretagne,87471086,2017,169875
Montaudran,87612010,2017,26320
Montbartier,87611699,2017,55637
Montbéliard,87184523,2017,538456
Montdidier,87313346,2017,163924
Montgeron - Crosne,87682104,2017,4287891
Montgeroult - Courcelles,87381160,2017,27669
Montigny - Beauchamp,87276089,2017,5036237
Montivilliers,87413724,2017,30880
Montluçon,87641001,2017,345749
Montmorillon,87575480,2017,46147
Montpon-Ménestérol,87595322,2017,139407
Montréjeau - Gourdan-Polignan,87611152,2017,158653
Montreuil-Bellay,87487637,2017,5441
Montreuil-sur-Thérain,87316406,2017,5019
Montsûrs,87478537,2017,45273
Morcenx,87673103,2017,156948
Mouans-Sartoux,87401323,2017,41490
Mourmelon-le-Petit,87174409,2017,79372
Mouroux,87116285,2017,120331
Moustéru,87473512,2017,552
Mouy - Bury,87313577,2017,166487
Narbonne,87781104,2017,1498171
Naucelle,87615732,2017,15434
Neussargues,87645507,2017,27451
Neuvy-Pailloux,87597070,2017,6579
Nice Pont Michel,87590299,2017,26358
Nieul,87592410,2017,2687
Niversac,87595512,2017,8215
Nogent - Le Perreux,87113746,2017,4864227
Nogent-sur-Seine,87118190,2017,185590
Noisy-le-Sec,87113217,2017,17446860
Notre-Dame-d'Oé,87574699,2017,4050
Novillars,87718411,2017,6307
Nuits-Saint-Georges,87713529,2017,242194
Oderen,87182634,2017,26678
Oissel,87411207,2017,370399
Ondres,87673319,2017,8701
Ormoy-Villers,87271585,2017,39181
Orthez,87672253,2017,170153
Osny,87381145,2017,503619
Osséja,87784868,2017,263
Parempuyre,87581710,2017,23953
Parent - Coudes - Champeix,87734194,2017,61344
Pauillac,87581256,2017,56590
Périgueux,87595009,2017,894784
Pérols-sur-Vézère,87592170,2017,170
Peyrilhac - Saint-Jouvent,87592428,2017,461
Phalempin,87286500,2017,305952
Pierrelaye,87276097,2017,1276008
Plaisir - Grignon,87393421,2017,3031163
Poix-Terron,87172171,2017,77877
Pompey,87141788,2017,56376
Pont de Lignon,87726786,2017,54
Pont de Sallaumines,87345124,2017,10353
Pontanevaux,87725721,2017,36465
Pontcharra - Saint-Forgeux,87721464,2017,17707
Pont-de-Buis,87474056,2017,5625
Pont-Hébert,87447185,2017,455
Pont-Saint-Vincent,87141523,2017,32818
Port-Sainte-Marie,87586107,2017,41324
Pougues-les-Eaux,87696211,2017,12487
Poussay,87144204,2017,12
Pouzauges,87487314,2017,678
Preignac,87582767,2017,5037
Prin-Deyrançon,87485268,2017,5675
Pulligny - Autrey,87141564,2017,1349
Puteaux,87382382,2017,3491920
Quesnoy-sur-Deûle,87286245,2017,736
Quillan,87615260,2017,10240
Quimper,87474098,2017,949964
Quimperlé,87476317,2017,282545
Rabastens - Coufouleux,87615328,2017,144721
Rambouillet,87393314,2017,5197945
Ranchot,87718338,2017,64734
Raves - Ban-de-Laveline,87144105,2017,1996
Reignier-Ésery,87746511,2017,50371
Rémilly,87192237,2017,210648
Reuilly,87597039,2017,18483
Ria-Sirach,87784660,2017,115
Riom - Châtel-Guyon,87734053,2017,904676
Rocamadour - Padirac,87613042,2017,7512
Rœux,87342089,2017,23640
Romilly-la-Puthenaye,87387175,2017,12324
Roquebrune-Cap-Martin,87756460,2017,80701
Rouen Rive Droite,87411017,2017,6047544
Rumilly,87746149,2017,608629
Ruminghem,87287300,2017,24848
Saales,87214783,2017,34911
Saint-Aigulin - La Roche-Chalais,87584540,2017,10372
Saint-André-de-Cubzac,87491241,2017,440540
Saint-André-le-Gaz,87723494,2017,140463
Saint-Aubin-sur-Scie,87415125,2017,13337
Saint-Bonnet-de-Rochefort,87641076,2017,5468
Saint-Cloud,87382358,2017,8758417
Saint-Cyprien,87595777,2017,8592
Saint-Cyr-en-Val La Source,87543116,2017,72935
Saint-Dié-des-Vosges,87144014,2017,377920
Sainte-Anne,87476648,2017,6836
Sainte-Colombe Septveilles,87116178,2017,135314
Sainte-Geneviève-des-Bois,87545210,2017,4118094
Sainte-Pazanne,87481226,2017,170164
Saintes,87491001,2017,521848
Saint-Étienne La Terrasse,87726158,2017,109293
Saint-Féliu-d'Avall,87784520,2017,490
Saint-Germain-en-Laye Grande Ceinture,87382804,2017,145087
Saint-Hilaire-au-Temple,87174441,2017,345
Saint-Hilaire-de-Riez,87486563,2017,34439
Saint-Jean-de-Verges,87611624,2017,3120
Saint-Jodard,87726851,2017,12696
Saint-Joseph le Castellas,87759316,2017,10794
Saint-Junien,87592709,2017,21544
Saint-Just-en-Chaussée,87313270,2017,538917
Saint-Laurent - Gainneville,87413310,2017,39359
Saint-Léon-sur-l'Isle,87595264,2017,16445
Saint-Leu-la-Forêt,87276600,2017,2343136
Saint-Malo,87478107,2017,1164343
Saint-Marcel en Dombes,87723742,2017,75858
Saint-Nazaire,87481705,2017,926785
Saint-Ouen-l'Aumône,87276105,2017,1946678
Saint-Pierre-du-Vauvray,87415646,2017,2160
Saint-Pierre-en-Faucigny,87746313,2017,68870
Saint-Quentin en Yvelines - Montigny-le-Bretonneux,87393843,2017,12912173
Saint-Rambert-en-Bugey,87743740,2017,13544
Saint-Roch,87313080,2017,66779
Saint-Sulpice-Laurière,87592345,2017,39036
Saint-Vit,87718320,2017,156715
Saint-Yrieix-la-Perche,87592824,2017,26933
Sallanches - Combloux - Megève,87746438,2017,329130
Salomé,87342451,2017,16221
Salon-de-Provence,87753764,2017,224561
Sarcelles - Saint-Brice,87276386,2017,5658290
Sausset-les-Pins,87753558,2017,80008
Savenay,87481838,2017,514203
Savennières - Béhuard,87484329,2017,54847
Saverdun,87611368,2017,171063
Schopperten,87215483,2017,17754
Sens,87683003,2017,1187027
Servas - Lent,87723791,2017,75840
Sète,87773200,2017,1133128
Sèvres - Ville-d'Avray,87382341,2017,2500917
Simandre-sur-Suran,87743336,2017,14491
Solignac - Le Vigen,87592246,2017,1900
Somain,87345314,2017,361167
Sospel,87756825,2017,56821
Souppes - Château-Landon,87684217,2017,684942
Staffelfelden,87182691,2017,68285
Steinbourg,87212209,2017,67964
Strazeele,87286203,2017,49485
Surdon,87444562,2017,63283
Surgères,87485227,2017,370151
Taverny,87276634,2017,1616718
Tenay - Hauteville,87743757,2017,34113
Tergnier,87296442,2017,490504
Thann,87182568,2017,166720
Théoule-sur-Mer,87757583,2017,10507
Thiaville-sur-Meurthe,87141432,2017,3181
Thiers,87734475,2017,49162
Thourotte,87276741,2017,53099
Tonneins,87586651,2017,167831
Tonnerre,87713198,2017,137259
Toulon,87755009,2017,4122788
Tournay,87671172,2017,18993
Trélazé,87701532,2017,0
Trémolat,87584474,2017,4480
Trentels Ladignac,87586446,2017,1057
Tricot,87313353,2017,55217
Triel-sur-Seine,87381806,2017,553796
Turckheim,87182352,2017,49480
Urmatt,87214635,2017,130479
Vaires - Torcy,87116293,2017,2264107
Valence d'Agen,87611863,2017,60396
Valleiry,87745414,2017,36046
Vannes,87476606,2017,1443182
Varennes-sur-Allier,87696351,2017,94465
Varilhes,87611327,2017,43364
Vaumoise,87271601,2017,886
Vauvert,87775817,2017,2149
Vélines,87584177,2017,50005
Vendenheim,87212118,2017,101834
Vermenton,87683664,2017,4919
Vernaison,87722264,2017,81078
Versailles Chantiers,87393009,2017,23974181
Versigny,87296608,2017,4263
Vertou,87481408,2017,120465
Vézelise,87141606,2017,10559
Viaduc Sainte-Marie,87746735,2017,1057
Vic-sur-Cère,87645440,2017,11805
Vierzon,87576009,2017,865479
Viévola,87756890,2017,118
Vigeois,87594218,2017,8161
Villabé,87681619,2017,222934
Villefort,87775197,2017,10287
Villeneuve-la-Guyard,87683102,2017,129110
Villers-les-Pots,87713339,2017,6991
Villers-sur-Mer,87444398,2017,6951
Villiers Montbarbin,87116749,2017,58900
Viroflay Rive Droite,87382887,2017,1720725
Viry-Noureuil,87297051,2017,278
Vitry-sur-Seine,87545293,2017,4695475
Voiron,87747287,2017,1270062
Voivres-lès-le-Mans,87396358,2017,24988
Voyenne,87297150,2017,3713
Vraincourt - Viéville,87143024,2017,6653
Wallers,87343301,2017,32284
Wingen-sur-Moder,87213744,2017,130779
Wisches,87214676,2017,100373
Wissembourg,87213470,2017,200694
Ytrac,87645101,2017,25
Zetting,87193649,2017,17152
Ablon-sur-Seine,87545269,2017,1471462
Aéroport Charles de Gaulle 2 TGV,87271494,2017,14649835
Agay,87757559,2017,14154
Agde,87781278,2017,697091
Agonac,87595157,2017,1583
Aiguebelle,87741256,2017,77759
Aimargues,87775833,2017,230
Aix-les-Bains le Revard,87741132,2017,1370409
Albi,87615005,2017,432819
Alençon,87444711,2017,408691
Allassac,87594234,2017,16670
Alouette France,87581793,2017,206973
Ambazac,87592311,2017,30597
Amilly Ouerray,87394205,2017,23907
Amplepuis,87721035,2017,317836
Anché - Voulon,87575332,2017,9727
Angers Maître École,87484048,2017,12708
Arcachon,87582668,2017,910395
Arches,87144410,2017,53916
Arenc Euroméditerranée,87580340,2017,19702
Argentan,87444539,2017,298107
Arles,87753657,2017,715084
Arnèke,87281121,2017,126380
Artix,87672212,2017,40928
Ascq,87286864,2017,17590
Aubazines - Saint-Hilaire,87594465,2017,8054
Aubiat,87734111,2017,6420
Aubigny-au-Bac,87345447,2017,47944
Auboué,87191684,2017,2186
Auffay,87415158,2017,188636
Aulnay-sous-Bois,87271411,2017,24926269
Avesnes-sur-Helpe,87295733,2017,165722
Avrechy,87313296,2017,6887
Aytré Plage,87437806,2017,11792
Babinière,87590349,2017,114818
Baccarat,87141416,2017,129480
Bagneaux-sur-Loing,87684191,2017,114246
Baillargues,87773457,2017,174582
Bains-les-Bains,87144147,2017,3047
Ballancourt-sur-Essonne,87681437,2017,515230
Ballan-Miré,87571604,2017,36096
Bandol,87755223,2017,340862
Bantzenheim,87182840,2017,9423
Batz-sur-Mer,87481770,2017,11675
Bayard,87175133,2017,1296
Bayonne,87673004,2017,901165
Baziège,87611723,2017,68316
Beaucaire,87775023,2017,9383
Beaumont-le-Roger,87387183,2017,14013
Beautiran,87582700,2017,220784
Bellac,87592485,2017,34347
Bellegarde-sur-Valserine,87745000,2017,1352028
Belleville,87141804,2017,28306
Belz - Ploemel,87476408,2017,450
Bena Fanes,87784892,2017,4
Bergerac,87584268,2017,297352
Berlaimont,87295808,2017,18551
